"Time","Temperature","Well","OD600","Contents","pctmediashocked","bacteria","phage","phageshock","Rep","sm_od"
28501,"36.3 °C","A10",1.024,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.0432
28801,"36.2 °C","A10",1.0254,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.04776
29101,"36.1 °C","A10",1.0352,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.05215
29401,"36.1 °C","A10",1.0245,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.05594
29701,"36.2 °C","A10",1.032,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.0621
30001,"36.3 °C","A10",1.0403,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.06899
30301,"36.2 °C","A10",1.0544,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.07439
30601,"36.2 °C","A10",1.0759,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.07928
30901,"36.2 °C","A10",1.0602,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.08383
31201,"36.2 °C","A10",1.0601,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.09035
31501,"36.1 °C","A10",1.0696,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.0976
31801,"36.1 °C","A10",1.0693,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.10355
32101,"36.2 °C","A10",1.0731,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.11189
32401,"36.2 °C","A10",1.0861,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.11933
32701,"36.0 °C","A10",1.1009,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.12764
33001,"36.2 °C","A10",1.0943,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.13304
33301,"36.1 °C","A10",1.1033,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.1397
33601,"36.1 °C","A10",1.1214,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.14698
33901,"36.1 °C","A10",1.1254,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.15202
34201,"36.1 °C","A10",1.1326,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.15632
34501,"36.1 °C","A10",1.1291,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.16256
34801,"36.1 °C","A10",1.1527,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.16888
35101,"36.2 °C","A10",1.1475,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.17278
35401,"36.2 °C","A10",1.1692,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.17652
35701,"36.1 °C","A10",1.1549,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.18021
36001,"36.2 °C","A10",1.1609,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.18469
36301,"36.1 °C","A10",1.1761,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.18999
36601,"36.2 °C","A10",1.1718,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.19348
36901,"36.2 °C","A10",1.1684,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.19728
37201,"36.1 °C","A10",1.195,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.2026
37501,"36.2 °C","A10",1.1923,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.2069
37801,"36.2 °C","A10",1.1917,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.20932
38101,"36.2 °C","A10",1.1849,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.21234
38401,"36.2 °C","A10",1.2061,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.21755
38701,"36.2 °C","A10",1.1997,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.22178
39001,"36.2 °C","A10",1.2139,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.22693
39301,"36.2 °C","A10",1.211,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.23001
39601,"36.1 °C","A10",1.2098,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.23418
39901,"36.2 °C","A10",1.2216,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.23846
40201,"36.2 °C","A10",1.238,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.24138
40501,"36.1 °C","A10",1.2165,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.24327
40801,"36.2 °C","A10",1.2219,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.24846
41101,"36.1 °C","A10",1.237,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.25297
41401,"36.1 °C","A10",1.2484,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.25409
41701,"36.1 °C","A10",1.2512,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.25582
42001,"36.1 °C","A10",1.2447,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.25841
42301,"36.2 °C","A10",1.2527,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.26194
42601,"36.1 °C","A10",1.2526,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.26576
42901,"36.2 °C","A10",1.2508,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.26819
43201,"36.3 °C","A10",1.2569,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.27025
43501,"36.2 °C","A10",1.2684,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.27254
43801,"36.1 °C","A10",1.267,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.27293
44101,"36.1 °C","A10",1.2482,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.27384
44401,"36.1 °C","A10",1.2657,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.2765
44701,"36.1 °C","A10",1.2771,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.27719
45001,"36.2 °C","A10",1.28,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.27767
45301,"36.2 °C","A10",1.2909,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.27861
45601,"36.1 °C","A10",1.2769,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.2779
45901,"36.1 °C","A10",1.2714,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.27618
46201,"36.1 °C","A10",1.2798,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.27606
46501,"36.2 °C","A10",1.2723,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.27691
46801,"36.2 °C","A10",1.2761,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.27636
47101,"36.1 °C","A10",1.2748,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.27557
47401,"36.2 °C","A10",1.2726,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.27493
47701,"36.2 °C","A10",1.2819,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.276
48001,"36.2 °C","A10",1.2894,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.27762
48301,"36.2 °C","A10",1.2838,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.27844
48601,"36.2 °C","A10",1.2597,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.27954
48901,"36.2 °C","A10",1.2702,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.28316
49201,"36.1 °C","A10",1.2883,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.28507
49501,"36.2 °C","A10",1.2668,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.28305
49801,"36.2 °C","A10",1.2682,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.28375
50101,"36.2 °C","A10",1.2684,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.28412
50401,"36.1 °C","A10",1.2833,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.28372
50701,"36.2 °C","A10",1.2981,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.28239
51001,"36.2 °C","A10",1.2976,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.28027
51301,"36.3 °C","A10",1.2948,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.2783
51601,"36.1 °C","A10",1.2959,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.27658
51901,"36.2 °C","A10",1.2893,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.2746
52201,"36.2 °C","A10",1.2681,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.27285
52501,"36.1 °C","A10",1.2738,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.2741
52801,"36.2 °C","A10",1.2719,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.27445
53101,"36.1 °C","A10",1.2644,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.27398
53401,"36.2 °C","A10",1.27,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.27636
53701,"36.0 °C","A10",1.2769,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.27872
54001,"36.2 °C","A10",1.2779,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.28213
54301,"36.1 °C","A10",1.2776,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.28391
54601,"36.2 °C","A10",1.2761,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.28448
54901,"36.2 °C","A10",1.2718,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.2848
0,"35.9 °C","A11",0.0923,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.09083
300,"36.0 °C","A11",0.0909,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.09087
600,"36.2 °C","A11",0.0902,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.09113
900,"36.2 °C","A11",0.0902,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.09156
1200,"36.2 °C","A11",0.0901,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.0921
1500,"36.2 °C","A11",0.0902,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.09286
1800,"36.2 °C","A11",0.0903,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.09422
2100,"36.1 °C","A11",0.0907,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.09589
2400,"36.1 °C","A11",0.0914,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.09789
2700,"36.1 °C","A11",0.092,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.09978
3000,"36.1 °C","A11",0.0927,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.10378
3300,"36.1 °C","A11",0.0935,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.10877
3600,"36.1 °C","A11",0.0945,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.11444
3900,"36.0 °C","A11",0.0956,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.12076
4200,"36.3 °C","A11",0.0977,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.12761
4500,"36.3 °C","A11",0.1038,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.13477
4800,"36.1 °C","A11",0.107,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.14191
5100,"36.0 °C","A11",0.1107,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.14905
5400,"36.1 °C","A11",0.1103,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.15613
5700,"36.1 °C","A11",0.132,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.16385
6000,"36.3 °C","A11",0.1426,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.16991
6300,"36.1 °C","A11",0.1502,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.17558
6600,"36.3 °C","A11",0.1577,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.1813
6900,"36.1 °C","A11",0.1641,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.18717
7200,"36.1 °C","A11",0.1693,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.19316
7500,"36.2 °C","A11",0.1752,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.19915
7800,"36.0 °C","A11",0.1784,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.20518
8100,"36.2 °C","A11",0.1815,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.21167
8400,"36.2 °C","A11",0.1875,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.21888
8700,"36.2 °C","A11",0.1926,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.22661
9000,"36.2 °C","A11",0.1993,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.23476
9300,"36.0 °C","A11",0.2074,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.24334
9600,"36.2 °C","A11",0.2164,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.2525
9900,"36.1 °C","A11",0.224,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.26204
10200,"36.1 °C","A11",0.2292,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.27204
10500,"36.0 °C","A11",0.2355,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.28268
10800,"36.1 °C","A11",0.2433,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.29408
11100,"36.3 °C","A11",0.2536,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.30676
11400,"36.1 °C","A11",0.2648,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.32045
11700,"36.1 °C","A11",0.2741,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.33479
12000,"36.1 °C","A11",0.2851,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.35066
12300,"36.1 °C","A11",0.299,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.36554
12600,"36.1 °C","A11",0.3118,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.38206
12900,"36.2 °C","A11",0.324,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.39922
13200,"36.2 °C","A11",0.3356,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.41634
13500,"36.1 °C","A11",0.3495,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.43351
13800,"36.1 °C","A11",0.3701,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.45011
14100,"36.1 °C","A11",0.3905,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.46597
14400,"36.1 °C","A11",0.4082,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.4806
14700,"36.1 °C","A11",0.4328,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.49452
15000,"36.1 °C","A11",0.4339,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.50701
15300,"36.2 °C","A11",0.4642,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.52013
15600,"36.0 °C","A11",0.4834,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.53058
15900,"36.2 °C","A11",0.4952,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.53984
16200,"36.1 °C","A11",0.5073,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.54873
16500,"36.2 °C","A11",0.5155,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.55728
16800,"36.2 °C","A11",0.5287,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.56583
17100,"36.2 °C","A11",0.5368,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.57449
17400,"36.1 °C","A11",0.5474,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.58372
17700,"36.0 °C","A11",0.5577,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.59386
18000,"36.2 °C","A11",0.5651,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.60545
18300,"36.2 °C","A11",0.5687,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.61992
18600,"36.2 °C","A11",0.576,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.63815
18900,"36.2 °C","A11",0.5841,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.65881
19200,"36.2 °C","A11",0.5928,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.68162
19500,"36.1 °C","A11",0.601,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.70569
19800,"36.1 °C","A11",0.6153,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.73248
20100,"36.1 °C","A11",0.6291,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.75881
20400,"36.1 °C","A11",0.6488,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.78482
20700,"36.1 °C","A11",0.6736,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.80795
21000,"36.1 °C","A11",0.7098,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.82997
21300,"36.2 °C","A11",0.751,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.8483
21600,"36.1 °C","A11",0.7826,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.86404
21900,"36.2 °C","A11",0.8122,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.87617
22200,"36.1 °C","A11",0.8335,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.88545
22500,"36.2 °C","A11",0.8689,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.89322
22800,"36.1 °C","A11",0.8786,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.89947
23100,"36.2 °C","A11",0.8892,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.90467
23401,"36.1 °C","A11",0.8801,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.90956
23701,"36.1 °C","A11",0.8938,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.91632
24001,"36.2 °C","A11",0.8931,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.92149
24301,"36.1 °C","A11",0.9084,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.92703
24601,"36.2 °C","A11",0.9039,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.93306
24901,"36.1 °C","A11",0.905,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.939
25201,"36.2 °C","A11",0.9112,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.9459
25501,"36.2 °C","A11",0.9314,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.95268
25801,"36.2 °C","A11",0.9306,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.95715
26101,"36.0 °C","A11",0.9381,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.96218
26401,"36.1 °C","A11",0.9477,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.96586
26701,"36.1 °C","A11",0.9455,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.9711
27001,"36.3 °C","A11",0.9485,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.97553
27301,"36.2 °C","A11",0.9687,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.98051
27601,"36.2 °C","A11",0.9633,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.9839
27901,"36.3 °C","A11",0.974,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.98807
28201,"36.2 °C","A11",0.979,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.99173
28501,"36.3 °C","A11",0.9761,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.99349
28801,"36.2 °C","A11",0.9809,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",0.9974
29101,"36.1 °C","A11",0.9749,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.00014
29401,"36.1 °C","A11",1.0001,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.00469
29701,"36.2 °C","A11",0.9898,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.00654
30001,"36.3 °C","A11",0.9983,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.00758
30301,"36.2 °C","A11",1.0026,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.01045
30601,"36.2 °C","A11",1.005,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.01221
30901,"36.2 °C","A11",1.0106,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.01411
31201,"36.2 °C","A11",0.9966,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.01689
31501,"36.1 °C","A11",1.0152,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.02027
31801,"36.1 °C","A11",1.0083,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.02356
32101,"36.2 °C","A11",1.0204,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.03105
32401,"36.2 °C","A11",1.0186,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.03984
32701,"36.0 °C","A11",1.0002,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.04978
33001,"36.2 °C","A11",1.027,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.06245
33301,"36.1 °C","A11",1.0202,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.07016
33601,"36.1 °C","A11",1.024,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.07798
33901,"36.1 °C","A11",1.0384,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.08572
34201,"36.1 °C","A11",1.0304,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.09329
34501,"36.1 °C","A11",1.0481,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.1031
34801,"36.1 °C","A11",1.0832,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.11049
35101,"36.2 °C","A11",1.1083,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.11556
35401,"36.2 °C","A11",1.118,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.1191
35701,"36.1 °C","A11",1.1269,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.1227
36001,"36.2 °C","A11",1.1041,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.12652
36301,"36.1 °C","A11",1.0984,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.13332
36601,"36.2 °C","A11",1.1014,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.13978
36901,"36.2 °C","A11",1.1141,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.1473
37201,"36.1 °C","A11",1.1285,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.15539
37501,"36.2 °C","A11",1.122,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.16232
37801,"36.2 °C","A11",1.1339,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.16887
38101,"36.2 °C","A11",1.1437,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.17613
38401,"36.2 °C","A11",1.154,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.1827
38701,"36.2 °C","A11",1.1651,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.18796
39001,"36.2 °C","A11",1.1721,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.19254
39301,"36.2 °C","A11",1.163,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.19655
39601,"36.1 °C","A11",1.1766,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.20272
39901,"36.2 °C","A11",1.195,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.20757
40201,"36.2 °C","A11",1.1978,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.21069
40501,"36.1 °C","A11",1.1875,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.213
40801,"36.2 °C","A11",1.2065,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.21661
41101,"36.1 °C","A11",1.2094,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.21924
41401,"36.1 °C","A11",1.2066,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.22037
41701,"36.1 °C","A11",1.2109,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.22351
42001,"36.1 °C","A11",1.2122,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.22534
42301,"36.2 °C","A11",1.2247,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.22754
42601,"36.1 °C","A11",1.2251,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.2297
42901,"36.2 °C","A11",1.2262,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.2313
43201,"36.3 °C","A11",1.2209,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.23375
43501,"36.2 °C","A11",1.2236,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.23575
43801,"36.1 °C","A11",1.2328,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.23759
44101,"36.1 °C","A11",1.2207,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.23931
44401,"36.1 °C","A11",1.238,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.24168
44701,"36.1 °C","A11",1.2292,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.24219
45001,"36.2 °C","A11",1.2342,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.24373
45301,"36.2 °C","A11",1.2463,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.24545
45601,"36.1 °C","A11",1.2411,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.24641
45901,"36.1 °C","A11",1.2507,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.24828
46201,"36.1 °C","A11",1.2409,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.24969
46501,"36.2 °C","A11",1.242,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.25229
46801,"36.2 °C","A11",1.25,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.25528
47101,"36.1 °C","A11",1.2444,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.25725
47401,"36.2 °C","A11",1.2431,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.25925
47701,"36.2 °C","A11",1.2446,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.2622
48001,"36.2 °C","A11",1.2514,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.26416
48301,"36.2 °C","A11",1.2559,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.26631
48601,"36.2 °C","A11",1.2598,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.26704
48901,"36.2 °C","A11",1.2648,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.26808
49201,"36.1 °C","A11",1.2669,"100_PAO1_NA_NA_E","100","PAO1","NA","NA","E",1.26934
