"Time","Temperature","Well","OD600","Contents","bact","phage","totalpfuinoc","Rep","sm_od"
22018,"37.3 °C","E5",0.15646,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.138898
22342,"37.3 °C","E5",0.14349,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.136729
22665,"37.3 °C","E5",0.13149,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.135926
22989,"37.2 °C","E5",0.13281,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.136356
23313,"37.3 °C","E5",0.14204,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.136729
23636,"37.3 °C","E5",0.13347,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.136238
23960,"37.3 °C","E5",0.14068,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.13669
24284,"37.2 °C","E5",0.13734,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.1365
24608,"37.3 °C","E5",0.13559,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.136735
24931,"37.2 °C","E5",0.13561,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.137233
25255,"37.3 °C","E5",0.13477,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.13785
25579,"37.2 °C","E5",0.13546,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.138655
25903,"37.2 °C","E5",0.13579,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.13951
26227,"37.3 °C","E5",0.13654,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.140454
26551,"37.3 °C","E5",0.13713,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.141456
26874,"37.2 °C","E5",0.13799,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.142519
27198,"37.4 °C","E5",0.13878,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.143641
27522,"37.4 °C","E5",0.13969,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.144827
27845,"37.3 °C","E5",0.14057,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.14608
28169,"37.4 °C","E5",0.14178,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.147393
28493,"37.2 °C","E5",0.14282,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.148731
28817,"37.2 °C","E5",0.14401,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.15014
29140,"37.3 °C","E5",0.14523,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.151616
29464,"37.3 °C","E5",0.14656,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.153141
29788,"37.3 °C","E5",0.14776,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.154735
30112,"37.3 °C","E5",0.14921,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.156407
30435,"37.3 °C","E5",0.15064,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.158145
30759,"37.3 °C","E5",0.15222,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.159964
31083,"37.3 °C","E5",0.1537,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.161862
31406,"37.4 °C","E5",0.15516,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.163873
31730,"37.3 °C","E5",0.15691,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.165981
32054,"37.3 °C","E5",0.15877,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.168124
32378,"37.3 °C","E5",0.16048,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.170369
32701,"37.4 °C","E5",0.1625,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.172688
33025,"37.3 °C","E5",0.16448,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.175089
33349,"37.3 °C","E5",0.16659,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.177601
33673,"37.3 °C","E5",0.16883,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.180198
33996,"37.3 °C","E5",0.1712,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.182879
34320,"37.3 °C","E5",0.17381,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.185663
34644,"37.3 °C","E5",0.17624,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.188471
34967,"37.3 °C","E5",0.17834,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.1914
35291,"37.3 °C","E5",0.18122,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.194488
35615,"37.3 °C","E5",0.18367,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.197717
35939,"37.3 °C","E5",0.18651,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.201157
36262,"37.3 °C","E5",0.1896,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.204766
36586,"37.3 °C","E5",0.19256,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.208535
36910,"37.3 °C","E5",0.19564,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.212545
37233,"37.2 °C","E5",0.19904,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.216757
37557,"37.3 °C","E5",0.20189,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.221142
37881,"37.3 °C","E5",0.20553,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.225756
38205,"37.3 °C","E5",0.20922,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.230542
38528,"37.3 °C","E5",0.21351,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.235479
38852,"37.3 °C","E5",0.21807,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.240386
39176,"37.3 °C","E5",0.2226,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.245315
39500,"37.3 °C","E5",0.22729,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.250278
39823,"37.3 °C","E5",0.23266,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.25524
40147,"37.3 °C","E5",0.23776,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.260161
40471,"37.3 °C","E5",0.24289,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.265083
40795,"37.4 °C","E5",0.24803,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.270052
41118,"37.4 °C","E5",0.25339,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.275063
41442,"37.3 °C","E5",0.25859,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.280117
41766,"37.3 °C","E5",0.26258,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.285294
42090,"37.3 °C","E5",0.26736,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.290747
42414,"37.3 °C","E5",0.27223,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.296292
42739,"37.3 °C","E5",0.27691,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.302022
43063,"37.3 °C","E5",0.28187,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.307998
43387,"37.4 °C","E5",0.28698,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.314135
43710,"37.4 °C","E5",0.29258,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.32035
44034,"37.3 °C","E5",0.29814,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.326665
44358,"37.3 °C","E5",0.30393,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.333018
44682,"37.3 °C","E5",0.31036,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.339354
45005,"37.2 °C","E5",0.31711,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.345581
45329,"37.3 °C","E5",0.32281,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.351634
45653,"37.3 °C","E5",0.32953,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.35761
45977,"37.2 °C","E5",0.33667,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.363447
46301,"37.3 °C","E5",0.34324,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.369126
46624,"37.3 °C","E5",0.34913,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.37465
46948,"37.3 °C","E5",0.35573,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.38004
47272,"37.4 °C","E5",0.36167,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.385314
47598,"37.3 °C","E5",0.36729,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.390347
47922,"37.3 °C","E5",0.37263,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.395425
48246,"37.2 °C","E5",0.37764,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.400226
48569,"37.3 °C","E5",0.38257,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.40499
48893,"37.3 °C","E5",0.3879,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.409717
49217,"37.2 °C","E5",0.39346,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.414354
49541,"37.3 °C","E5",0.39848,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.418979
49864,"37.3 °C","E5",0.40303,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.423544
50188,"37.3 °C","E5",0.40847,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.428059
50512,"37.3 °C","E5",0.412,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.432519
50836,"37.4 °C","E5",0.41807,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.437108
51159,"37.2 °C","E5",0.42064,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.44168
51483,"37.3 °C","E5",0.42528,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.446489
51807,"37.3 °C","E5",0.42984,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.451283
52130,"37.2 °C","E5",0.43427,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.456151
52457,"37.2 °C","E5",0.43971,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.461151
52781,"37.3 °C","E5",0.44413,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.466221
53104,"37.2 °C","E5",0.44818,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.471511
53428,"37.3 °C","E5",0.45307,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.477065
53752,"37.3 °C","E5",0.45789,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.482755
54076,"37.3 °C","E5",0.46379,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.488636
54399,"37.3 °C","E5",0.46873,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.494568
54723,"37.3 °C","E5",0.47322,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.500607
55047,"37.3 °C","E5",0.47852,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.506665
55371,"37.3 °C","E5",0.48427,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.512747
55694,"37.3 °C","E5",0.49041,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.51889
56018,"37.3 °C","E5",0.49703,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.524911
56342,"37.2 °C","E5",0.50372,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.530852
56665,"37.3 °C","E5",0.50997,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.536631
56989,"37.2 °C","E5",0.5167,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.542337
57313,"37.2 °C","E5",0.52311,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.547905
57637,"37.2 °C","E5",0.52912,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.553436
57960,"37.3 °C","E5",0.5338,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.559021
58284,"37.3 °C","E5",0.53934,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.564848
58608,"37.2 °C","E5",0.5457,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.570721
58932,"37.3 °C","E5",0.55062,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.576602
59255,"37.3 °C","E5",0.55644,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.582642
59579,"37.3 °C","E5",0.56151,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.588821
59903,"37.2 °C","E5",0.56703,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.59517
60226,"37.3 °C","E5",0.57238,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.6016
60550,"37.3 °C","E5",0.57842,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.608106
60874,"37.3 °C","E5",0.58497,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.614696
61198,"37.3 °C","E5",0.59207,"PAO1_OMKO1_100_A","PAO1","OMKO1","100","A",0.621156
0,"37.0 °C","E6",0.098756,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.0988762
324,"37.0 °C","E6",0.098256,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.0992016
650,"37.0 °C","E6",0.098022,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.099708
974,"37.0 °C","E6",0.097956,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.1004088
1298,"37.0 °C","E6",0.098178,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.1012762
1622,"37.0 °C","E6",0.098344,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.1023144
1945,"36.9 °C","E6",0.0988,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.103542
2269,"36.9 °C","E6",0.0994,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.104944
2593,"37.2 °C","E6",0.10009,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.106508
2916,"37.1 °C","E6",0.10096,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.10825
3240,"37.0 °C","E6",0.10201,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.110202
3564,"37.2 °C","E6",0.10332,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.112417
3889,"37.1 °C","E6",0.10503,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.114895
4212,"37.2 °C","E6",0.10663,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.117699
4536,"37.2 °C","E6",0.10856,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.120935
4860,"37.2 °C","E6",0.11062,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.124693
5184,"37.2 °C","E6",0.11282,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.129052
5507,"37.2 °C","E6",0.11504,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.134212
5831,"37.2 °C","E6",0.11751,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.140294
6155,"37.2 °C","E6",0.12048,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.14742
6479,"37.2 °C","E6",0.12416,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.155435
6802,"37.2 °C","E6",0.1281,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.163548
7126,"37.2 °C","E6",0.13307,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.171541
7450,"37.2 °C","E6",0.13899,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.179561
7774,"37.3 °C","E6",0.14614,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.187463
8098,"37.2 °C","E6",0.15421,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.19556
8421,"37.2 °C","E6",0.16442,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.203731
8745,"37.2 °C","E6",0.17586,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.210845
9069,"37.2 °C","E6",0.18877,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.216295
9393,"37.2 °C","E6",0.20063,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.221417
9716,"37.3 °C","E6",0.20529,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.225784
10040,"37.2 °C","E6",0.20803,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.230855
10364,"37.3 °C","E6",0.21327,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.235854
10687,"37.2 °C","E6",0.21801,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.242413
11011,"37.2 °C","E6",0.22711,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.249656
11335,"37.2 °C","E6",0.23592,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.256162
11659,"37.3 °C","E6",0.23556,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.261717
11982,"37.2 °C","E6",0.23036,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.263877
12306,"37.2 °C","E6",0.23999,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.26645
12630,"37.2 °C","E6",0.2443,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.26778
12954,"37.2 °C","E6",0.256,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.26603
13277,"37.3 °C","E6",0.25802,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.265424
13601,"37.2 °C","E6",0.27886,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.262268
13925,"37.3 °C","E6",0.29044,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.257332
14249,"37.2 °C","E6",0.29217,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.248204
14572,"37.3 °C","E6",0.29147,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.238764
14896,"37.3 °C","E6",0.25716,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.229701
15220,"37.2 °C","E6",0.25609,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.218309
15543,"37.3 °C","E6",0.25329,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.21118
15867,"37.3 °C","E6",0.2268,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.202707
16191,"37.2 °C","E6",0.24994,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.198836
16515,"37.3 °C","E6",0.22646,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.188872
16838,"37.3 °C","E6",0.2295,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.188128
17162,"37.3 °C","E6",0.19916,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.181102
17486,"37.4 °C","E6",0.19777,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.175317
17810,"37.3 °C","E6",0.20084,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.16928
18133,"37.3 °C","E6",0.14324,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.167289
18457,"37.2 °C","E6",0.1848,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.170643
18781,"37.3 °C","E6",0.16856,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.165286
19104,"37.3 °C","E6",0.18809,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.161829
19428,"37.3 °C","E6",0.1503,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.157381
19752,"37.3 °C","E6",0.21902,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.155389
20076,"37.3 °C","E6",0.15924,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.150444
20399,"37.3 °C","E6",0.14131,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.149428
20723,"37.3 °C","E6",0.1374,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.148406
21047,"37.3 °C","E6",0.18093,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.150518
21370,"37.3 °C","E6",0.17678,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.145583
21694,"37.3 °C","E6",0.13123,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.143254
22018,"37.3 °C","E6",0.13399,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.144237
22342,"37.3 °C","E6",0.14361,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.144732
22665,"37.3 °C","E6",0.13038,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.143818
22989,"37.2 °C","E6",0.16957,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.145648
23313,"37.3 °C","E6",0.14908,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.142332
23636,"37.3 °C","E6",0.13109,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.141827
23960,"37.3 °C","E6",0.15852,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.143264
24284,"37.2 °C","E6",0.13158,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.141339
24608,"37.3 °C","E6",0.15349,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.143219
24931,"37.2 °C","E6",0.14106,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.142042
25255,"37.3 °C","E6",0.13894,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.142539
25579,"37.2 °C","E6",0.13447,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.143624
25903,"37.2 °C","E6",0.14868,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.14472
26227,"37.3 °C","E6",0.13641,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.144616
26551,"37.3 °C","E6",0.14403,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.146251
26874,"37.2 °C","E6",0.14546,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.146819
27198,"37.4 °C","E6",0.13927,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.147547
27522,"37.4 °C","E6",0.15038,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.149227
27845,"37.3 °C","E6",0.14172,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.150005
28169,"37.4 °C","E6",0.14603,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.151519
28493,"37.2 °C","E6",0.14979,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.152774
28817,"37.2 °C","E6",0.14543,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.153818
29140,"37.3 °C","E6",0.14764,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.155612
29464,"37.3 °C","E6",0.15276,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.157346
29788,"37.3 °C","E6",0.14971,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.158662
30112,"37.3 °C","E6",0.15274,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.1605
30435,"37.3 °C","E6",0.15607,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.162456
30759,"37.3 °C","E6",0.15816,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.16437
31083,"37.3 °C","E6",0.15686,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.166172
31406,"37.4 °C","E6",0.15858,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.168377
31730,"37.3 °C","E6",0.16023,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.170641
32054,"37.3 °C","E6",0.16337,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.172968
32378,"37.3 °C","E6",0.16498,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.175297
32701,"37.4 °C","E6",0.16592,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.177709
33025,"37.3 °C","E6",0.16809,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.18036
33349,"37.3 °C","E6",0.1723,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.183081
33673,"37.3 °C","E6",0.17521,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.185704
33996,"37.3 °C","E6",0.17618,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.188364
34320,"37.3 °C","E6",0.17891,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.191259
34644,"37.3 °C","E6",0.18122,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.194269
34967,"37.3 °C","E6",0.1835,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.197436
35291,"37.3 °C","E6",0.18666,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.200794
35615,"37.3 °C","E6",0.1891,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.204287
35939,"37.3 °C","E6",0.19243,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.207981
36262,"37.3 °C","E6",0.1953,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.211811
36586,"37.3 °C","E6",0.19853,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.215834
36910,"37.3 °C","E6",0.20181,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.220043
37233,"37.2 °C","E6",0.20513,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.224449
37557,"37.3 °C","E6",0.20901,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.229059
37881,"37.3 °C","E6",0.21289,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.233809
38205,"37.3 °C","E6",0.21708,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.238706
38528,"37.3 °C","E6",0.22159,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.243754
38852,"37.3 °C","E6",0.22604,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.248893
39176,"37.3 °C","E6",0.23073,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.254255
39500,"37.3 °C","E6",0.23553,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.259709
39823,"37.3 °C","E6",0.24062,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.265259
40147,"37.3 °C","E6",0.24587,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.270861
40471,"37.3 °C","E6",0.25123,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.276532
40795,"37.4 °C","E6",0.25651,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.282315
41118,"37.4 °C","E6",0.26186,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.288223
41442,"37.3 °C","E6",0.26756,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.294195
41766,"37.3 °C","E6",0.27298,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.300375
42090,"37.3 °C","E6",0.27966,"PAO1_OMKO1_100_B","PAO1","OMKO1","100","B",0.306774
