"Time","Temperature","Well","OD600","Contents","bacteria","phage","phageshock","bactshock","mediashock","Rep","sm_od"
300,"37.0 °C","A9",0.1041,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.10353
600,"37.1 °C","A9",0.1021,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.10408
900,"37.1 °C","A9",0.1016,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.10506
1200,"37.1 °C","A9",0.1019,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.10654
1500,"36.8 °C","A9",0.102,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.1083
1800,"36.6 °C","A9",0.1026,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11041
2100,"36.6 °C","A9",0.1035,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11334
2400,"36.6 °C","A9",0.1041,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11781
2700,"36.6 °C","A9",0.1055,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.12433
3000,"36.5 °C","A9",0.1079,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.13099
3300,"36.4 °C","A9",0.1096,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.13731
3600,"36.5 °C","A9",0.1119,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.14386
3900,"36.5 °C","A9",0.1164,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.15021
4200,"36.3 °C","A9",0.1195,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.15689
4500,"36.4 °C","A9",0.1231,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.16375
4800,"36.3 °C","A9",0.1319,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.1712
5100,"36.3 °C","A9",0.1482,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.17856
5400,"36.4 °C","A9",0.1693,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.18459
5700,"36.3 °C","A9",0.1721,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.18894
6000,"36.4 °C","A9",0.1711,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.19303
6300,"36.3 °C","A9",0.1751,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.19745
6600,"36.3 °C","A9",0.1754,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.20166
6900,"36.2 °C","A9",0.1832,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.20572
7200,"36.2 °C","A9",0.1881,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.20918
7500,"36.4 °C","A9",0.1976,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.21201
7800,"36.4 °C","A9",0.2055,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.21298
8100,"36.3 °C","A9",0.2085,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.2127
8400,"36.4 °C","A9",0.2128,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.21146
8700,"36.3 °C","A9",0.213,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.20939
9000,"36.2 °C","A9",0.2153,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.20679
9300,"36.4 °C","A9",0.2172,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.2032
9600,"36.2 °C","A9",0.216,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.19857
9900,"36.2 °C","A9",0.2178,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.19318
10200,"36.2 °C","A9",0.2164,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.18678
10500,"36.1 °C","A9",0.2073,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.18002
10800,"36.2 °C","A9",0.2027,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.17341
11100,"36.1 °C","A9",0.1961,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.16665
11400,"36.2 °C","A9",0.1921,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.16013
11700,"36.2 °C","A9",0.187,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.15365
12000,"36.2 °C","A9",0.1794,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.14732
12300,"36.4 °C","A9",0.1709,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.14151
12600,"36.2 °C","A9",0.1621,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.13632
12900,"36.2 °C","A9",0.1538,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.13186
13200,"36.2 °C","A9",0.1488,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.12816
13500,"36.1 °C","A9",0.1412,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.12486
13797,"36.2 °C","A9",0.1351,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.12229
14095,"36.2 °C","A9",0.1309,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.1203
14395,"36.3 °C","A9",0.1273,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11871
14695,"36.1 °C","A9",0.1237,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11747
14995,"36.1 °C","A9",0.1213,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11662
15295,"36.2 °C","A9",0.119,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11602
15595,"36.2 °C","A9",0.1175,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11565
15895,"36.1 °C","A9",0.1168,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11544
16195,"36.3 °C","A9",0.1158,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.1153
16495,"36.1 °C","A9",0.1155,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11526
16795,"36.2 °C","A9",0.1152,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11526
17095,"36.2 °C","A9",0.115,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.1153
17395,"36.2 °C","A9",0.1149,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11535
17695,"36.2 °C","A9",0.1152,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11544
17995,"36.2 °C","A9",0.1153,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.1155
18295,"36.2 °C","A9",0.1153,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11556
18595,"36.3 °C","A9",0.1154,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.1156
18895,"36.2 °C","A9",0.1154,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11566
19195,"36.2 °C","A9",0.1154,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11574
19495,"36.2 °C","A9",0.1155,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11584
19795,"36.1 °C","A9",0.1156,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11592
20095,"36.2 °C","A9",0.1155,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11601
20395,"36.2 °C","A9",0.1158,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.1161
20696,"36.1 °C","A9",0.1158,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11616
20996,"36.1 °C","A9",0.1159,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11624
21296,"36.1 °C","A9",0.1157,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11629
21596,"36.4 °C","A9",0.116,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11637
21896,"36.2 °C","A9",0.1162,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11644
22196,"36.2 °C","A9",0.1164,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.1165
22496,"36.2 °C","A9",0.1163,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11656
22796,"36.2 °C","A9",0.1165,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11662
23096,"36.2 °C","A9",0.1164,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11669
23396,"36.2 °C","A9",0.1164,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11675
23696,"36.4 °C","A9",0.1166,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11683
23996,"36.1 °C","A9",0.1164,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.1169
24296,"36.2 °C","A9",0.1165,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11698
24596,"36.1 °C","A9",0.1167,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11707
24896,"36.2 °C","A9",0.1168,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11716
25196,"36.2 °C","A9",0.117,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11727
25496,"36.2 °C","A9",0.1169,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11737
25796,"36.2 °C","A9",0.1172,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11751
26096,"36.1 °C","A9",0.117,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11764
26396,"36.2 °C","A9",0.1172,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11782
26696,"36.2 °C","A9",0.1173,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.118
26996,"36.1 °C","A9",0.1172,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.1182
27296,"36.1 °C","A9",0.1174,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11844
27596,"36.2 °C","A9",0.1176,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11871
27896,"36.2 °C","A9",0.1179,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11899
28196,"36.2 °C","A9",0.118,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11927
28496,"36.2 °C","A9",0.1183,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11962
28796,"36.1 °C","A9",0.1185,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.11997
29096,"36.2 °C","A9",0.1188,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.12036
29396,"36.2 °C","A9",0.119,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.12079
29696,"36.2 °C","A9",0.1193,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.12124
29996,"36.1 °C","A9",0.1196,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.12172
30296,"36.1 °C","A9",0.1201,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.12226
30596,"36.2 °C","A9",0.1204,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.12287
30896,"36.1 °C","A9",0.1207,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.12355
31196,"36.2 °C","A9",0.1215,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.12433
31496,"36.1 °C","A9",0.1218,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.12514
31796,"36.2 °C","A9",0.1224,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.12607
32096,"36.2 °C","A9",0.1231,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.12707
32396,"36.2 °C","A9",0.1235,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.12818
32696,"36.2 °C","A9",0.1241,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.12948
32996,"36.1 °C","A9",0.125,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.13096
33296,"36.1 °C","A9",0.1262,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.13257
33596,"36.2 °C","A9",0.1272,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.13442
33896,"36.1 °C","A9",0.1285,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.13667
34196,"36.2 °C","A9",0.1296,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.13946
34496,"36.2 °C","A9",0.1311,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.14252
34796,"36.1 °C","A9",0.1324,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.14538
35096,"36.2 °C","A9",0.1342,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.1483
35396,"36.1 °C","A9",0.1365,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.15116
35696,"36.1 °C","A9",0.1389,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.15388
35996,"36.2 °C","A9",0.1411,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.15658
36296,"36.1 °C","A9",0.1447,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.1591
36596,"36.2 °C","A9",0.1497,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.16138
36896,"36.2 °C","A9",0.1564,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.16314
37196,"36.2 °C","A9",0.1602,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.16435
37496,"36.2 °C","A9",0.1597,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.1652
37796,"36.1 °C","A9",0.1616,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.16604
38096,"36.2 °C","A9",0.1628,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.16675
38396,"36.3 °C","A9",0.1637,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.16734
38696,"36.2 °C","A9",0.1659,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.16778
38996,"36.2 °C","A9",0.1663,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.16802
39296,"36.3 °C","A9",0.1675,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.16835
39596,"36.2 °C","A9",0.1673,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.16857
39896,"36.2 °C","A9",0.1685,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.16904
40196,"36.2 °C","A9",0.1687,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.1692
40496,"36.1 °C","A9",0.1681,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.16942
40796,"36.1 °C","A9",0.1687,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.16976
41096,"36.1 °C","A9",0.1687,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.17003
41396,"36.2 °C","A9",0.1681,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.17044
41696,"36.2 °C","A9",0.1683,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.17083
41996,"36.2 °C","A9",0.1696,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.17136
42296,"36.1 °C","A9",0.1697,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.17202
42596,"36.1 °C","A9",0.172,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.17257
42896,"36.3 °C","A9",0.1701,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.17304
43196,"36.2 °C","A9",0.1709,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.17385
43496,"36.2 °C","A9",0.1715,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.17486
43796,"36.1 °C","A9",0.1714,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.17594
44096,"36.2 °C","A9",0.1728,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.17718
44396,"36.1 °C","A9",0.172,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.1785
44696,"36.2 °C","A9",0.1736,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.18009
44996,"36.2 °C","A9",0.1762,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.18162
45296,"36.2 °C","A9",0.1752,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.18292
45596,"36.1 °C","A9",0.1767,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.18436
45896,"36.1 °C","A9",0.1782,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.18573
46196,"36.2 °C","A9",0.181,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.18695
46496,"36.3 °C","A9",0.1823,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.18781
46796,"36.0 °C","A9",0.1838,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.18847
47096,"36.2 °C","A9",0.186,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.18886
47396,"36.1 °C","A9",0.1879,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.18886
47696,"36.2 °C","A9",0.1889,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.18847
47996,"36.3 °C","A9",0.1892,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.18789
48296,"36.3 °C","A9",0.1896,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.18706
48596,"36.2 °C","A9",0.1904,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.18604
48896,"36.3 °C","A9",0.1904,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.18484
49196,"36.2 °C","A9",0.1896,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.18354
49496,"36.4 °C","A9",0.1889,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.18215
49796,"36.1 °C","A9",0.1877,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.18077
50096,"36.1 °C","A9",0.186,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.17944
50396,"36.1 °C","A9",0.184,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.17824
50696,"36.2 °C","A9",0.1831,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.17727
50996,"36.1 °C","A9",0.1809,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.17627
51296,"36.1 °C","A9",0.1794,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.17553
51596,"36.2 °C","A9",0.1784,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.17498
51896,"36.1 °C","A9",0.1774,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.17455
52196,"36.2 °C","A9",0.1757,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.17433
52496,"36.2 °C","A9",0.1751,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.17432
52796,"36.1 °C","A9",0.1744,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.17452
53096,"36.2 °C","A9",0.174,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.17477
53396,"36.2 °C","A9",0.1743,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.17507
53696,"36.1 °C","A9",0.1731,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.17554
53996,"36.1 °C","A9",0.1735,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.17621
54296,"36.1 °C","A9",0.1739,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.17702
54596,"36.1 °C","A9",0.1741,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.17773
54896,"36.1 °C","A9",0.1752,"PAO1_S11_0_0_0_C","PAO1","D","0","0","0","C",0.17864
0,"36.8 °C","A10",0.1023,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.10014
300,"37.0 °C","A10",0.1003,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.10041
600,"37.1 °C","A10",0.0987,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.10113
900,"37.1 °C","A10",0.0986,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.1022
1200,"37.1 °C","A10",0.0989,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.10352
1500,"36.8 °C","A10",0.0992,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.1051
1800,"36.6 °C","A10",0.0998,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.10695
2100,"36.6 °C","A10",0.1004,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.10964
2400,"36.6 °C","A10",0.1012,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.11406
2700,"36.6 °C","A10",0.102,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.12028
3000,"36.5 °C","A10",0.105,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.1263
3300,"36.4 °C","A10",0.1075,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.1319
3600,"36.5 °C","A10",0.1094,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.13762
3900,"36.5 °C","A10",0.1118,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.14321
4200,"36.3 °C","A10",0.1147,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.14946
4500,"36.4 °C","A10",0.1177,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.15603
4800,"36.3 °C","A10",0.1267,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.16347
5100,"36.3 °C","A10",0.1446,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.17123
5400,"36.4 °C","A10",0.1634,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.17792
5700,"36.3 °C","A10",0.1622,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.18354
6000,"36.4 °C","A10",0.161,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.18849
6300,"36.3 °C","A10",0.1647,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.19426
6600,"36.3 °C","A10",0.1653,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.20041
6900,"36.2 °C","A10",0.1743,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.20697
7200,"36.2 °C","A10",0.1804,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.21253
7500,"36.4 °C","A10",0.1921,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.21726
7800,"36.4 °C","A10",0.2043,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.22088
8100,"36.3 °C","A10",0.2115,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.2227
8400,"36.4 °C","A10",0.2196,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.22301
8700,"36.3 °C","A10",0.2117,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.22198
9000,"36.2 °C","A10",0.2187,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.22118
9300,"36.4 °C","A10",0.2262,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.21897
9600,"36.2 °C","A10",0.2309,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.21541
9900,"36.2 °C","A10",0.2299,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.21072
10200,"36.2 °C","A10",0.2277,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.20533
10500,"36.1 °C","A10",0.2283,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.19918
10800,"36.2 °C","A10",0.2225,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.19211
11100,"36.1 °C","A10",0.2146,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.18491
11400,"36.2 °C","A10",0.2093,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.17754
11700,"36.2 °C","A10",0.2037,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.17002
12000,"36.2 °C","A10",0.1966,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.16254
12300,"36.4 °C","A10",0.1906,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.15539
12600,"36.2 °C","A10",0.184,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.14853
12900,"36.2 °C","A10",0.176,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.14208
13200,"36.2 °C","A10",0.1662,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.13626
13500,"36.1 °C","A10",0.1576,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.13128
13797,"36.2 °C","A10",0.1505,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.12705
14095,"36.2 °C","A10",0.1409,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.12348
14395,"36.3 °C","A10",0.1341,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.12084
14695,"36.1 °C","A10",0.1289,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.11883
14995,"36.1 °C","A10",0.1251,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.11733
15295,"36.2 °C","A10",0.122,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.11622
15595,"36.2 °C","A10",0.1195,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.11542
15895,"36.1 °C","A10",0.1178,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.11488
16195,"36.3 °C","A10",0.1164,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.1145
16495,"36.1 °C","A10",0.1153,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.11426
16795,"36.2 °C","A10",0.1148,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.11414
17095,"36.2 °C","A10",0.1145,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.11407
17395,"36.2 °C","A10",0.114,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.11404
17695,"36.2 °C","A10",0.1139,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.11406
17995,"36.2 °C","A10",0.114,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.11411
18295,"36.2 °C","A10",0.114,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.11416
18595,"36.3 °C","A10",0.1141,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.11419
18895,"36.2 °C","A10",0.114,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.11424
19195,"36.2 °C","A10",0.114,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.1143
19495,"36.2 °C","A10",0.1141,"PAO1_S16_0_0_0_A","PAO1","E","0","0","0","A",0.11437
